window_id,side,first_touch_time,entry_time,entry_price,spike_min,spike_max,exit_reason,exit_time,exit_price,pnl_per_share,pnl_invested,winner_at_settle,time_held,sl_triggered,tp_triggered,dynamic_sl_level
25_11_08_07_15_07_30,DOWN,1294.221,1304.221,91,90,96,STOP_LOSS,1347.874,85,-0.06,-0.0659,DOWN,43.65,True,False,86
25_11_08_09_15_09_30,UP,1246.638,1256.638,91,89,93,STOP_LOSS,1306.213,85,-0.06,-0.0659,UP,49.58,True,False,86
25_11_08_11_45_12_00,DOWN,3252.782,3262.782,91,94,97,TAKE_PROFIT,3264.54,97,0.06,0.0659,DOWN,1.76,False,True,86
25_11_08_12_15_12_30,UP,1507.663,1517.663,91,90,95,TAKE_PROFIT,1521.08,97,0.06,0.0659,UP,3.42,False,True,86
25_11_08_13_00_13_15,DOWN,317.982,327.982,91,90,93,TAKE_PROFIT,380.813,97,0.06,0.0659,DOWN,52.83,False,True,86
25_11_08_13_45_14_00,DOWN,3529.936,3539.936,91,92,98,TAKE_PROFIT,3540.315,97,0.06,0.0659,DOWN,0.38,False,True,86
25_11_08_14_45_15_00,DOWN,3498.404,3508.404,91,91,93,TAKE_PROFIT,3552.27,97,0.06,0.0659,DOWN,43.87,False,True,86
25_11_08_16_45_17_00,UP,3482.108,3492.108,93,91,95,TAKE_PROFIT,3540.926,97,0.04,0.043,UP,48.82,False,True,86
25_11_08_20_00_20_15,UP,697.933,707.933,92,90,95,STOP_LOSS,776.714,83,-0.09,-0.0978,DOWN,68.78,True,False,86
25_11_08_21_00_21_15,DOWN,860.656,870.656,91,90,94,TAKE_PROFIT,875.924,97,0.06,0.0659,DOWN,5.27,False,True,86
25_11_08_21_45_22_00,DOWN,3149.452,3159.452,91,89,94,STOP_LOSS,3166.884,84,-0.07,-0.0769,DOWN,7.43,True,False,86
25_11_08_23_30_23_45,DOWN,2222.67,2232.67,91,90,93,TAKE_PROFIT,2283.875,97,0.06,0.0659,DOWN,51.2,False,True,86
25_11_09_00_15_00_30,DOWN,1104.97,1114.97,91,90,93,TAKE_PROFIT,1218.315,97,0.06,0.0659,DOWN,103.35,False,True,86
25_11_09_01_00_01_15,UP,395.493,405.493,91,90,94,TAKE_PROFIT,498.035,97,0.06,0.0659,UP,92.54,False,True,86
25_11_09_01_15_01_30,DOWN,1510.691,1520.691,91,90,93,STOP_LOSS,1536.449,85,-0.06,-0.0659,DOWN,15.76,True,False,86
25_11_09_01_30_01_45,UP,2556.791,2566.791,91,89,95,TAKE_PROFIT,2573.648,97,0.06,0.0659,UP,6.86,False,True,86
25_11_09_01_45_02_00,UP,3371.517,3381.517,91,92,93,TAKE_PROFIT,3395.45,97,0.06,0.0659,UP,13.93,False,True,86
25_11_09_02_15_02_30,UP,1405.144,1415.144,91,89,95,STOP_LOSS,1435.872,84,-0.07,-0.0769,UP,20.73,True,False,86
25_11_09_03_00_03_15,UP,662.352,672.352,91,89,94,TAKE_PROFIT,689.883,97,0.06,0.0659,UP,17.53,False,True,86
25_11_09_03_45_04_00,UP,3456.292,3466.292,91,89,94,TAKE_PROFIT,3481.53,97,0.06,0.0659,UP,15.24,False,True,86
25_11_09_04_45_05_00,DOWN,3228.543,3238.543,91,90,93,TAKE_PROFIT,3329.936,97,0.06,0.0659,DOWN,91.39,False,True,86
25_11_09_05_00_05_15,UP,698.631,708.631,92,88,94,STOP_LOSS,709.302,81,-0.11,-0.1196,UP,0.67,True,False,86
25_11_09_07_00_07_15,UP,705.225,715.225,91,88,94,TAKE_PROFIT,732.096,97,0.06,0.0659,UP,16.87,False,True,86
25_11_09_08_00_08_15,UP,862.276,872.276,91,92,97,TAKE_PROFIT,872.97,97,0.06,0.0659,UP,0.69,False,True,86
25_11_09_08_30_08_45,DOWN,2686.078,2696.078,91,88,96,TAKE_PROFIT,2697.422,97,0.06,0.0659,DOWN,1.34,False,True,86
25_11_09_09_15_09_30,DOWN,1650.484,1660.484,93,91,95,TAKE_PROFIT,1676.652,97,0.04,0.043,DOWN,16.17,False,True,86
25_11_09_09_30_09_45,DOWN,2639.968,2649.968,92,90,97,TAKE_PROFIT,2650.565,97,0.05,0.0543,DOWN,0.6,False,True,86
25_11_09_11_15_11_30,DOWN,1755.725,1765.725,91,92,97,TAKE_PROFIT,1766.04,97,0.06,0.0659,DOWN,0.32,False,True,86
25_11_09_12_45_13_00,DOWN,3410.499,3420.499,91,90,93,TAKE_PROFIT,3486.102,97,0.06,0.0659,DOWN,65.6,False,True,86
25_11_09_15_30_15_45,UP,2149.001,2159.001,92,89,94,STOP_LOSS,2181.417,85,-0.07,-0.0761,UP,22.42,True,False,86
25_11_09_17_15_17_30,DOWN,1208.996,1218.996,91,91,95,STOP_LOSS,1280.171,85,-0.06,-0.0659,DOWN,61.17,True,False,86
25_11_09_19_15_19_30,UP,1450.885,1460.885,91,92,93,STOP_LOSS,1471.187,84,-0.07,-0.0769,UP,10.3,True,False,86
25_11_09_21_00_21_15,DOWN,628.447,638.447,91,89,93,TAKE_PROFIT,669.627,97,0.06,0.0659,DOWN,31.18,False,True,86
25_11_09_22_30_22_45,DOWN,2250.234,2260.234,91,88,93,STOP_LOSS,2261.289,85,-0.06,-0.0659,DOWN,1.06,True,False,86
25_11_09_23_00_23_15,UP,101.288,111.288,91,92,94,TAKE_PROFIT,152.368,97,0.06,0.0659,UP,41.08,False,True,86
25_11_09_23_15_23_30,DOWN,1448.536,1458.536,91,89,93,STOP_LOSS,1475.25,85,-0.06,-0.0659,DOWN,16.71,True,False,86
25_11_09_23_30_23_45,DOWN,2557.993,2567.993,91,88,94,STOP_LOSS,2575.014,83,-0.08,-0.0879,DOWN,7.02,True,False,86
25_11_10_00_15_00_30,UP,1214.249,1224.249,91,88,94,TAKE_PROFIT,1348.428,97,0.06,0.0659,UP,124.18,False,True,86
25_11_10_00_30_00_45,UP,2181.361,2191.361,91,91,94,STOP_LOSS,2193.334,85,-0.06,-0.0659,UP,1.97,True,False,86
25_11_10_01_00_01_15,UP,705.625,715.625,93,92,94,TAKE_PROFIT,722.812,97,0.04,0.043,UP,7.19,False,True,86
25_11_10_01_45_02_00,UP,3064.219,3074.219,91,90,93,STOP_LOSS,3090.121,81,-0.1,-0.1099,DOWN,15.9,True,False,86
25_11_10_02_45_03_00,UP,3003.595,3013.595,91,90,93,STOP_LOSS,3193.872,85,-0.06,-0.0659,UP,180.28,True,False,86
25_11_10_03_30_03_45,UP,2394.654,2404.654,93,89,96,TAKE_PROFIT,2435.116,97,0.04,0.043,UP,30.46,False,True,86
25_11_10_03_45_04_00,DOWN,3133.489,3143.489,91,90,95,TAKE_PROFIT,3243.15,97,0.06,0.0659,DOWN,99.66,False,True,86
25_11_10_04_45_05_00,UP,3022.479,3032.479,91,90,94,TAKE_PROFIT,3141.196,97,0.06,0.0659,UP,108.72,False,True,86
25_11_10_05_15_05_30,DOWN,1412.619,1422.619,91,88,97,TAKE_PROFIT,1448.126,97,0.06,0.0659,DOWN,25.51,False,True,86
25_11_10_05_45_06_00,DOWN,3407.456,3417.456,93,90,94,TAKE_PROFIT,3482.891,97,0.04,0.043,DOWN,65.43,False,True,86
25_11_10_06_00_06_15,UP,616.734,626.734,91,90,94,TAKE_PROFIT,662.556,97,0.06,0.0659,UP,35.82,False,True,86
25_11_10_06_30_06_45,UP,2580.394,2590.394,93,90,97,TAKE_PROFIT,2591.432,97,0.04,0.043,UP,1.04,False,True,86
25_11_10_07_00_07_15,UP,485.99,495.99,91,88,93,TAKE_PROFIT,551.175,97,0.06,0.0659,UP,55.18,False,True,86
25_11_10_09_00_09_15,DOWN,889.919,899.919,91,90,99,SETTLEMENT_WIN,899.08,100,0.09,0.0989,DOWN,-0.84,False,False,86
25_11_10_09_30_09_45,UP,2625.776,2635.776,91,90,97,TAKE_PROFIT,2636.116,97,0.06,0.0659,UP,0.34,False,True,86
25_11_10_10_15_10_30,DOWN,1643.42,1653.42,92,88,93,TAKE_PROFIT,1681.066,97,0.05,0.0543,DOWN,27.65,False,True,86
25_11_10_10_45_11_00,DOWN,3390.445,3400.445,91,89,93,TAKE_PROFIT,3439.717,97,0.06,0.0659,DOWN,39.27,False,True,86
25_11_10_11_30_11_45,UP,2431.665,2441.665,91,88,94,STOP_LOSS,2500.196,85,-0.06,-0.0659,UP,58.53,True,False,86
25_11_10_11_45_12_00,DOWN,3421.392,3431.392,93,92,96,TAKE_PROFIT,3431.509,97,0.04,0.043,DOWN,0.12,False,True,86
25_11_10_12_15_12_30,DOWN,1674.893,1684.893,91,88,94,STOP_LOSS,1694.658,85,-0.06,-0.0659,DOWN,9.76,True,False,86
25_11_10_13_00_13_15,UP,248.593,258.59299999999996,91,91,94,TAKE_PROFIT,348.141,97,0.06,0.0659,UP,89.55,False,True,86
25_11_10_14_15_14_30,DOWN,1681.319,1691.319,91,90,96,TAKE_PROFIT,1691.397,97,0.06,0.0659,DOWN,0.08,False,True,86
25_11_10_17_00_17_15,UP,372.864,382.864,91,91,93,STOP_LOSS,503.082,85,-0.06,-0.0659,UP,120.22,True,False,86
25_11_10_18_45_19_00,DOWN,3304.877,3314.877,91,89,93,TAKE_PROFIT,3325.411,97,0.06,0.0659,DOWN,10.53,False,True,86
25_11_10_21_30_21_45,DOWN,2542.02,2552.02,91,88,93,STOP_LOSS,2583.398,85,-0.06,-0.0659,DOWN,31.38,True,False,86
25_11_10_22_00_22_15,UP,411.469,421.469,91,90,94,STOP_LOSS,489.325,85,-0.06,-0.0659,DOWN,67.86,True,False,86
25_11_10_22_30_22_45,UP,2259.827,2269.827,91,90,93,STOP_LOSS,2281.524,83,-0.08,-0.0879,UP,11.7,True,False,86
25_11_10_23_30_23_45,DOWN,2220.529,2230.529,91,90,95,STOP_LOSS,2247.181,85,-0.06,-0.0659,DOWN,16.65,True,False,86
25_11_11_00_15_00_30,DOWN,1539.007,1549.007,91,89,96,TAKE_PROFIT,1552.263,97,0.06,0.0659,DOWN,3.26,False,True,86
25_11_11_00_30_00_45,DOWN,2642.97,2652.97,91,90,94,TAKE_PROFIT,2665.706,97,0.06,0.0659,DOWN,12.74,False,True,86
25_11_11_01_00_01_15,UP,814.642,824.642,91,90,93,TAKE_PROFIT,858.886,97,0.06,0.0659,UP,34.24,False,True,86
25_11_11_02_15_02_30,UP,1610.685,1620.685,91,88,96,TAKE_PROFIT,1623.116,97,0.06,0.0659,UP,2.43,False,True,86
25_11_11_03_00_03_15,UP,583.034,593.034,91,89,95,TAKE_PROFIT,603.515,97,0.06,0.0659,UP,10.48,False,True,86
25_11_11_03_30_03_45,DOWN,2300.902,2310.902,93,89,94,STOP_LOSS,2315.228,85,-0.08,-0.086,DOWN,4.33,True,False,86
25_11_11_04_00_04_15,DOWN,662.978,672.978,91,91,95,TAKE_PROFIT,703.011,97,0.06,0.0659,DOWN,30.03,False,True,86
25_11_11_04_15_04_30,DOWN,1563.098,1573.098,91,92,95,STOP_LOSS,1581.22,85,-0.06,-0.0659,DOWN,8.12,True,False,86
25_11_11_04_30_04_45,DOWN,2470.733,2480.733,91,88,95,STOP_LOSS,2507.095,85,-0.06,-0.0659,DOWN,26.36,True,False,86
25_11_11_05_15_05_30,UP,1647.482,1657.482,91,90,93,STOP_LOSS,1694.699,85,-0.06,-0.0659,UP,37.22,True,False,86
25_11_11_05_45_06_00,DOWN,3523.954,3533.954,91,89,93,TAKE_PROFIT,3546.081,97,0.06,0.0659,DOWN,12.13,False,True,86
25_11_11_06_45_07_00,UP,3189.205,3199.205,91,89,97,STOP_LOSS,3254.267,83,-0.08,-0.0879,UP,55.06,True,False,86
25_11_11_07_30_07_45,DOWN,2326.082,2336.082,91,91,94,TAKE_PROFIT,2366.956,97,0.06,0.0659,DOWN,30.87,False,True,86
25_11_11_10_30_10_45,UP,2544.501,2554.501,91,91,93,TAKE_PROFIT,2605.205,97,0.06,0.0659,UP,50.7,False,True,86
25_11_11_11_15_11_30,DOWN,1794.383,1804.383,91,90,99,SETTLEMENT_WIN,1799.917,100,0.09,0.0989,DOWN,-4.47,False,False,86
25_11_11_11_30_11_45,UP,2469.05,2479.05,92,92,96,TAKE_PROFIT,2482.71,97,0.05,0.0543,UP,3.66,False,True,86
25_11_11_13_00_13_15,UP,841.787,851.787,91,90,98,TAKE_PROFIT,852.117,97,0.06,0.0659,UP,0.33,False,True,86
25_11_11_14_15_14_30,UP,1573.407,1583.407,91,88,93,TAKE_PROFIT,1623.659,97,0.06,0.0659,UP,40.25,False,True,86
25_11_11_14_30_14_45,DOWN,2402.624,2412.624,91,90,93,TAKE_PROFIT,2436.868,97,0.06,0.0659,DOWN,24.24,False,True,86
25_11_11_14_45_15_00,DOWN,3242.364,3252.364,91,90,94,STOP_LOSS,3283.143,84,-0.07,-0.0769,UP,30.78,True,False,86
25_11_11_15_45_16_00,DOWN,3592.12,3602.12,91,90,99,SETTLEMENT_WIN,3599.755,100,0.09,0.0989,DOWN,-2.36,False,False,86
25_11_11_16_45_17_00,DOWN,3502.836,3512.836,91,90,96,TAKE_PROFIT,3513.222,97,0.06,0.0659,DOWN,0.39,False,True,86
25_11_11_18_30_18_45,DOWN,2575.797,2585.797,92,89,94,TAKE_PROFIT,2617.157,97,0.05,0.0543,DOWN,31.36,False,True,86
25_11_11_18_45_19_00,UP,2977.155,2987.155,91,89,94,TAKE_PROFIT,3317.31,97,0.06,0.0659,UP,330.15,False,True,86
25_11_11_19_30_19_45,DOWN,2242.804,2252.804,91,91,93,TAKE_PROFIT,2330.523,97,0.06,0.0659,DOWN,77.72,False,True,86
25_11_11_20_45_21_00,DOWN,3546.828,3556.828,91,96,99,TAKE_PROFIT,3556.874,97,0.06,0.0659,DOWN,0.05,False,True,86
25_11_11_21_00_21_15,UP,621.49,631.49,91,91,94,TAKE_PROFIT,678.965,97,0.06,0.0659,UP,47.48,False,True,86
25_11_11_21_30_21_45,DOWN,2179.522,2189.522,91,89,94,STOP_LOSS,2214.241,85,-0.06,-0.0659,DOWN,24.72,True,False,86
25_11_11_22_00_22_15,UP,672.541,682.541,93,90,93,TAKE_PROFIT,704.334,97,0.04,0.043,UP,21.79,False,True,86
25_11_12_00_45_01_00,DOWN,3524.305,3534.305,91,89,96,TAKE_PROFIT,3542.593,97,0.06,0.0659,DOWN,8.29,False,True,86
25_11_12_01_00_01_15,UP,593.886,603.886,91,90,93,TAKE_PROFIT,648.604,97,0.06,0.0659,UP,44.72,False,True,86
25_11_12_02_00_02_15,UP,746.812,756.812,91,90,93,TAKE_PROFIT,769.525,97,0.06,0.0659,UP,12.71,False,True,86
25_11_12_02_15_02_30,DOWN,1725.677,1735.677,91,88,96,TAKE_PROFIT,1740.32,97,0.06,0.0659,DOWN,4.64,False,True,86
25_11_12_02_45_03_00,UP,3203.762,3213.762,91,90,93,TAKE_PROFIT,3313.214,97,0.06,0.0659,UP,99.45,False,True,86
25_11_12_03_00_03_15,UP,756.757,766.757,91,93,95,STOP_LOSS,788.506,85,-0.06,-0.0659,UP,21.75,True,False,86
25_11_12_03_45_04_00,DOWN,3428.986,3438.986,91,89,93,STOP_LOSS,3442.202,81,-0.1,-0.1099,DOWN,3.22,True,False,86
25_11_12_04_30_04_45,DOWN,2200.337,2210.337,91,90,94,STOP_LOSS,2263.139,85,-0.06,-0.0659,DOWN,52.8,True,False,86
25_11_12_05_00_05_15,UP,668.171,678.171,91,89,93,TAKE_PROFIT,748.728,97,0.06,0.0659,UP,70.56,False,True,86
25_11_12_06_30_06_45,DOWN,2411.951,2421.951,91,93,96,TAKE_PROFIT,2543.967,97,0.06,0.0659,DOWN,122.02,False,True,86
25_11_12_06_45_07_00,DOWN,3423.82,3433.82,91,89,93,TAKE_PROFIT,3492.571,97,0.06,0.0659,DOWN,58.75,False,True,86
25_11_12_07_00_07_15,UP,541.747,551.747,91,90,93,TAKE_PROFIT,619.901,97,0.06,0.0659,UP,68.15,False,True,86
25_11_12_07_45_08_00,DOWN,3136.94,3146.94,91,90,94,TAKE_PROFIT,3175.115,97,0.06,0.0659,DOWN,28.17,False,True,86
25_11_12_09_00_09_15,UP,389.488,399.488,91,90,93,TAKE_PROFIT,522.131,97,0.06,0.0659,UP,122.64,False,True,86
25_11_12_10_15_10_30,DOWN,1719.748,1729.748,91,89,95,STOP_LOSS,1736.436,85,-0.06,-0.0659,DOWN,6.69,True,False,86
25_11_12_12_00_12_15,UP,668.095,678.095,92,89,93,STOP_LOSS,721.089,78,-0.14,-0.1522,UP,42.99,True,False,86
25_11_12_12_30_12_45,DOWN,2454.78,2464.78,92,91,93,TAKE_PROFIT,2517.925,97,0.05,0.0543,DOWN,53.14,False,True,86
25_11_12_13_00_13_15,DOWN,571.123,581.123,91,90,93,STOP_LOSS,672.963,79,-0.12,-0.1319,DOWN,91.84,True,False,86
25_11_12_13_30_13_45,UP,2488.759,2498.759,91,91,96,TAKE_PROFIT,2503.706,97,0.06,0.0659,UP,4.95,False,True,86
25_11_12_13_45_14_00,DOWN,3535.948,3545.948,91,88,93,STOP_LOSS,3560.641,84,-0.07,-0.0769,DOWN,14.69,True,False,86
25_11_12_14_15_14_30,DOWN,1520.733,1530.733,91,90,94,TAKE_PROFIT,1614.946,97,0.06,0.0659,DOWN,84.21,False,True,86
25_11_12_15_45_16_00,DOWN,3168.14,3178.14,91,91,94,TAKE_PROFIT,3196.337,97,0.06,0.0659,DOWN,18.2,False,True,86
25_11_12_16_30_16_45,DOWN,2670.816,2680.816,91,88,96,TAKE_PROFIT,2680.874,97,0.06,0.0659,DOWN,0.06,False,True,86
25_11_12_17_15_17_30,UP,1779.579,1789.579,91,92,99,TAKE_PROFIT,1790.072,97,0.06,0.0659,UP,0.49,False,True,86
25_11_12_17_45_18_00,DOWN,3453.604,3463.604,92,90,96,STOP_LOSS,3507.307,82,-0.1,-0.1087,DOWN,43.7,True,False,86
25_11_12_18_45_19_00,UP,3461.69,3471.69,91,89,93,STOP_LOSS,3498.895,84,-0.07,-0.0769,UP,27.2,True,False,86
25_11_12_19_00_19_15,DOWN,417.207,427.207,91,90,97,TAKE_PROFIT,428.252,97,0.06,0.0659,DOWN,1.05,False,True,86
25_11_12_19_30_19_45,UP,2466.787,2476.787,91,91,94,TAKE_PROFIT,2489.467,97,0.06,0.0659,UP,12.68,False,True,86
25_11_12_19_45_20_00,DOWN,3530.159,3540.159,91,88,94,TAKE_PROFIT,3569.765,97,0.06,0.0659,DOWN,29.61,False,True,86
25_11_12_22_15_22_30,UP,1300.57,1310.57,91,90,93,TAKE_PROFIT,1342.099,97,0.06,0.0659,UP,31.53,False,True,86
25_11_13_03_00_03_15,DOWN,546.432,556.432,91,90,94,TAKE_PROFIT,595.759,97,0.06,0.0659,DOWN,39.33,False,True,86
25_11_13_04_45_05_00,UP,3422.174,3432.174,91,91,97,TAKE_PROFIT,3432.483,97,0.06,0.0659,UP,0.31,False,True,86
25_11_13_06_15_06_30,UP,1282.623,1292.623,92,92,94,STOP_LOSS,1356.351,83,-0.09,-0.0978,UP,63.73,True,False,86
25_11_13_06_45_07_00,UP,3403.823,3413.823,91,90,95,TAKE_PROFIT,3414.708,97,0.06,0.0659,UP,0.89,False,True,86
25_11_13_07_00_07_15,UP,581.067,591.067,91,90,94,TAKE_PROFIT,634.703,97,0.06,0.0659,UP,43.64,False,True,86
25_11_13_08_00_08_15,UP,674.524,684.524,93,89,94,STOP_LOSS,715.942,81,-0.12,-0.129,UP,31.42,True,False,86
25_11_13_08_15_08_30,UP,1505.702,1515.702,92,89,94,TAKE_PROFIT,1522.559,97,0.05,0.0543,UP,6.86,False,True,86
25_11_13_09_00_09_15,DOWN,361.838,371.838,92,88,94,TAKE_PROFIT,441.594,97,0.05,0.0543,DOWN,69.76,False,True,86
25_11_13_09_30_09_45,UP,2378.292,2388.292,91,91,93,STOP_LOSS,2439.756,83,-0.08,-0.0879,UP,51.46,True,False,86
25_11_13_13_15_13_30,DOWN,1566.272,1576.272,91,90,95,STOP_LOSS,1579.381,83,-0.08,-0.0879,DOWN,3.11,True,False,86
25_11_13_13_45_14_00,DOWN,3373.426,3383.426,91,90,94,TAKE_PROFIT,3405.72,97,0.06,0.0659,DOWN,22.29,False,True,86
25_11_13_14_00_14_15,DOWN,811.156,821.156,91,90,95,TAKE_PROFIT,844.245,97,0.06,0.0659,DOWN,23.09,False,True,86
25_11_13_14_15_14_30,UP,1442.541,1452.541,91,90,93,TAKE_PROFIT,1481.279,97,0.06,0.0659,UP,28.74,False,True,86
25_11_13_14_30_14_45,DOWN,2133.46,2143.46,91,89,93,STOP_LOSS,2153.28,85,-0.06,-0.0659,DOWN,9.82,True,False,86
25_11_13_14_45_15_00,UP,3081.855,3091.855,91,93,97,TAKE_PROFIT,3098.203,97,0.06,0.0659,UP,6.35,False,True,86
25_11_13_15_00_15_15,DOWN,252.9,262.9,91,90,94,STOP_LOSS,383.299,85,-0.06,-0.0659,DOWN,120.4,True,False,86
25_11_13_15_15_15_30,DOWN,1270.798,1280.798,91,89,94,TAKE_PROFIT,1401.468,97,0.06,0.0659,DOWN,120.67,False,True,86
25_11_13_16_00_16_15,DOWN,724.562,734.562,91,91,95,TAKE_PROFIT,755.014,97,0.06,0.0659,DOWN,20.45,False,True,86
25_11_13_16_30_16_45,DOWN,2591.364,2601.364,93,89,95,TAKE_PROFIT,2637.355,97,0.04,0.043,DOWN,35.99,False,True,86
25_11_13_17_00_17_15,DOWN,864.162,874.162,91,95,99,TAKE_PROFIT,876.454,97,0.06,0.0659,DOWN,2.29,False,True,86
25_11_13_17_15_17_30,DOWN,1535.423,1545.423,91,90,94,STOP_LOSS,1569.467,84,-0.07,-0.0769,DOWN,24.04,True,False,86
25_11_13_18_15_18_30,DOWN,1510.603,1520.603,91,90,93,TAKE_PROFIT,1543.804,97,0.06,0.0659,DOWN,23.2,False,True,86
25_11_13_19_00_19_15,UP,828.309,838.309,93,91,96,TAKE_PROFIT,840.691,97,0.04,0.043,UP,2.38,False,True,86
25_11_13_19_15_19_30,UP,1516.717,1526.717,91,90,93,TAKE_PROFIT,1543.04,97,0.06,0.0659,UP,16.32,False,True,86
25_11_13_19_45_20_00,DOWN,3305.061,3315.061,91,91,96,TAKE_PROFIT,3324.741,97,0.06,0.0659,DOWN,9.68,False,True,86
25_11_13_20_15_20_30,UP,1671.608,1681.608,91,88,97,TAKE_PROFIT,1681.7,97,0.06,0.0659,UP,0.09,False,True,86
25_11_13_21_45_22_00,DOWN,3591.792,3601.792,91,89,98,SETTLEMENT_WIN,3599.804,100,0.09,0.0989,DOWN,-1.99,False,False,86
25_11_13_22_45_23_00,UP,3570.634,3580.634,91,90,99,SETTLEMENT_WIN,3579.757,100,0.09,0.0989,UP,-0.88,False,False,86
25_11_14_02_30_02_45,UP,2515.734,2525.734,91,90,93,TAKE_PROFIT,2596.791,97,0.06,0.0659,UP,71.06,False,True,86
25_11_14_03_00_03_15,DOWN,329.08,339.08,91,90,95,STOP_LOSS,361.637,80,-0.11,-0.1209,DOWN,22.56,True,False,86
25_11_14_03_45_04_00,UP,3347.672,3357.672,91,91,93,TAKE_PROFIT,3368.849,97,0.06,0.0659,UP,11.18,False,True,86
25_11_14_04_30_04_45,DOWN,1920.312,1930.312,91,91,95,TAKE_PROFIT,1961.239,97,0.06,0.0659,DOWN,30.93,False,True,86
25_11_14_05_00_05_15,DOWN,691.861,701.861,91,90,94,TAKE_PROFIT,710.146,97,0.06,0.0659,DOWN,8.28,False,True,86
25_11_14_05_15_05_30,UP,1572.777,1582.777,91,89,93,STOP_LOSS,1585.437,85,-0.06,-0.0659,DOWN,2.66,True,False,86
25_11_14_06_30_06_45,DOWN,2578.76,2588.76,91,91,96,TAKE_PROFIT,2592.959,97,0.06,0.0659,DOWN,4.2,False,True,86
25_11_14_06_45_07_00,DOWN,2913.41,2923.41,91,91,94,STOP_LOSS,2954.857,85,-0.06,-0.0659,UP,31.45,True,False,86
25_11_14_07_00_07_15,DOWN,397.333,407.333,91,90,93,STOP_LOSS,445.933,85,-0.06,-0.0659,DOWN,38.6,True,False,86
25_11_14_07_15_07_30,UP,1675.353,1685.353,91,90,93,TAKE_PROFIT,1713.463,97,0.06,0.0659,UP,28.11,False,True,86
25_11_14_08_00_08_15,DOWN,602.872,612.872,91,92,94,STOP_LOSS,633.955,84,-0.07,-0.0769,DOWN,21.08,True,False,86
25_11_14_13_15_13_30,DOWN,1772.98,1782.98,91,88,98,TAKE_PROFIT,1786.11,97,0.06,0.0659,UP,3.13,False,True,86
25_11_14_13_45_14_00,UP,3083.413,3093.413,91,90,93,TAKE_PROFIT,3213.832,97,0.06,0.0659,UP,120.42,False,True,86
25_11_14_14_30_14_45,UP,2170.98,2180.98,91,90,93,TAKE_PROFIT,2218.623,97,0.06,0.0659,UP,37.64,False,True,86
25_11_14_16_15_16_30,UP,1530.424,1540.424,91,90,94,TAKE_PROFIT,1560.046,97,0.06,0.0659,UP,19.62,False,True,86
25_11_14_16_30_16_45,UP,2280.442,2290.442,91,90,93,STOP_LOSS,2375.017,85,-0.06,-0.0659,UP,84.57,True,False,86
25_11_14_17_15_17_30,DOWN,1551.148,1561.148,91,88,93,TAKE_PROFIT,1576.024,97,0.06,0.0659,DOWN,14.88,False,True,86
25_11_14_18_00_18_15,UP,723.979,733.979,91,90,95,TAKE_PROFIT,738.879,97,0.06,0.0659,UP,4.9,False,True,86
25_11_14_18_15_18_30,DOWN,1333.809,1343.809,91,90,94,TAKE_PROFIT,1376.711,97,0.06,0.0659,DOWN,32.9,False,True,86
25_11_14_19_00_19_15,UP,733.185,743.185,91,90,94,TAKE_PROFIT,770.902,97,0.06,0.0659,UP,27.72,False,True,86
25_11_14_19_30_19_45,DOWN,2249.041,2259.041,91,90,94,STOP_LOSS,2367.969,85,-0.06,-0.0659,DOWN,108.93,True,False,86
25_11_14_20_00_20_15,DOWN,708.496,718.496,91,89,95,TAKE_PROFIT,725.257,97,0.06,0.0659,DOWN,6.76,False,True,86
25_11_14_20_30_20_45,DOWN,2370.442,2380.442,91,89,94,TAKE_PROFIT,2415.538,97,0.06,0.0659,DOWN,35.1,False,True,86
25_11_14_21_00_21_15,UP,285.01,295.01,91,90,93,TAKE_PROFIT,423.686,97,0.06,0.0659,UP,128.68,False,True,86
25_11_14_21_15_21_30,DOWN,1656.048,1666.048,93,93,97,TAKE_PROFIT,1666.804,97,0.04,0.043,DOWN,0.76,False,True,86
25_11_14_21_45_22_00,UP,3509.858,3519.858,91,90,93,STOP_LOSS,3522.495,82,-0.09,-0.0989,UP,2.64,True,False,86
25_11_14_22_00_22_15,UP,375.976,385.976,91,91,93,TAKE_PROFIT,537.753,97,0.06,0.0659,DOWN,151.78,False,True,86
25_11_14_22_30_22_45,UP,2580.26,2590.26,91,90,95,TAKE_PROFIT,2591.51,97,0.06,0.0659,UP,1.25,False,True,86
25_11_14_22_45_23_00,DOWN,3197.132,3207.132,91,89,94,TAKE_PROFIT,3230.477,97,0.06,0.0659,DOWN,23.34,False,True,86
25_11_15_01_45_02_00,UP,3310.455,3320.455,92,93,96,TAKE_PROFIT,3340.862,97,0.05,0.0543,UP,20.41,False,True,86
25_11_15_04_30_04_45,DOWN,2609.507,2619.507,91,90,95,TAKE_PROFIT,2622.801,97,0.06,0.0659,DOWN,3.29,False,True,86
25_11_15_05_00_05_15,DOWN,757.108,767.108,91,92,94,TAKE_PROFIT,772.152,97,0.06,0.0659,DOWN,5.04,False,True,86
25_11_15_05_30_05_45,DOWN,2466.912,2476.912,91,90,93,STOP_LOSS,2479.981,85,-0.06,-0.0659,UP,3.07,True,False,86
25_11_15_07_30_07_45,DOWN,2442.997,2452.997,91,91,94,TAKE_PROFIT,2459.696,97,0.06,0.0659,DOWN,6.7,False,True,86
